"docid"	"segmentid"	"text"	"ANNOTATOR1"	"ANNOTATOR2"	"MERGED"
"masc_letters_114CUL057.txt"	"22"	"and help Jameson Camp continue to provide the year-round support"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL057.txt"	"23"	"that gives kids a chance to create dreams."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL057.txt"	"24"	"Simply fill out the enclosed card,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL057.txt"	"25"	"and we will see you at the Grill!"	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_letters_114CUL057.txt"	"26"	"One of our volunteers will be contacting you soon."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL057.txt"	"27"	"Questions?"	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL057.txt"	"28"	"Call Pat Bray at 241-2661 or e-mail, jcfundrzr@aol.com"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL058.txt"	"0"	"July 11, 1997"	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL058.txt"	"1"	"Name"	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL058.txt"	"2"	"Address"	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL058.txt"	"3"	"City, State Zip"	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL058.txt"	"4"	""	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL058.txt"	"5"	"Dear Mr./Mrs. Name:"	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL058.txt"	"6"	""	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL058.txt"	"7"	"We need your help in continuing the work of Jameson Camp."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL058.txt"	"8"	"Jameson is a not-for-profit agency"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL058.txt"	"9"	"established in 1928 to serve the youth of central Indiana"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL058.txt"	"10"	"who have special needs."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL058.txt"	"11"	"The camp offers summer residential programs for children from ages 7-17,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL058.txt"	"12"	"and continues contact with the campers and their families with special overnight and weekend follow-up events during the school year."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL058.txt"	"13"	"All children who attend the camp are referred by social workers, doctors, teachers, counselors, and other professionals."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL058.txt"	"14"	"Many of the children have learning disabilities, behavioral problems, or come from economically distressed families."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL058.txt"	"15"	"The goal of our organized camping experience is to improve the total health of the children socially, emotionally, and physically."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL058.txt"	"16"	"This year Jameson Camp is planning an Inaugural fund-raising event: The Jameson Grill!"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL058.txt"	"17"	"This event is designed to be fun for campers, their families, friends of the camp, neighbors, staff, and anyone interested in finding out more about Jameson."	"STATIVE"	"BOTH"	"BOTH"
"masc_letters_114CUL058.txt"	"18"	"In short, Fun for Everyone!"	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL058.txt"	"19"	"The family-friendly event, September 20, 1997, will include a hog roast, activities for kids and adults, prizes for activities, and a small raffle."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL058.txt"	"20"	"Lucky attendees can go home with a great prize."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL058.txt"	"21"	"This is where we need your help."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL058.txt"	"22"	"Can you help support this wonderful event by furnishing any type of products or services"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL058.txt"	"23"	"that can be used as prizes for our activities or as a raffle prize?"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL058.txt"	"24"	"Your contribution will help with funding"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL058.txt"	"25"	"so Jameson Camp can continue providing the year-round camping experience"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL058.txt"	"26"	"that gives kids a chance to create dreams."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL058.txt"	"27"	"Enclosed is a form"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL058.txt"	"28"	"you can complete and return to us in the postage-paid envelope."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL058.txt"	"29"	"Or, you can fax us at 241-2760, or e-mail, icfundrzr@aol.com."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL058.txt"	"30"	"Your quick response will help us begin organizing our prizes."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL058.txt"	"31"	"After we receive your commitment,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL058.txt"	"32"	"we will contact you about picking up your contribution."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL058.txt"	"33"	"If you have any questions, please call me at 241-2661."	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_letters_114CUL058.txt"	"34"	"We appreciate your support of our first event of this type."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL058.txt"	"35"	""	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL058.txt"	"36"	"Sincerely, Pat Bray Director of Development Help Blaze The Trail -- 1997 Jameson Camp"	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL058.txt"	"37"	""	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL058.txt"	"38"	"Thank you for your last Annual Fund Gift!"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL059.txt"	"0"	"July 25,1997"	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL059.txt"	"1"	""	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL059.txt"	"2"	"Dear Name,"	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL059.txt"	"3"	""	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL059.txt"	"4"	"What a Summer!"	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL059.txt"	"5"	"And we're just getting started!"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL059.txt"	"6"	"I hope"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL059.txt"	"7"	"you'll consider continuing your support of Jameson's special campers by renewing your last gift of $ xxx."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL059.txt"	"8"	"I can tell you"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL059.txt"	"9"	"we need your help now as much as ever before."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL059.txt"	"10"	"All of our Six summer camping sessions are booked to capacity (and, truth be told,"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL059.txt"	"11"	"with maybe one our two extra returning campers"	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL059.txt"	"12"	"squeezed in)"	"NONE"	"DYNAMIC"	"NONE"
"masc_letters_114CUL059.txt"	"13"	"and we have a waiting list of 60 children"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL059.txt"	"14"	"who are hoping to come"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL059.txt"	"15"	"if a spot should open."	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_letters_114CUL059.txt"	"16"	"Many more camper referrals are coming from new organizations such as school social-workers and family counseling agencies."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL059.txt"	"17"	"It seems"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL059.txt"	"18"	"summer options aren't readily available for troubled kids"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL059.txt"	"19"	"whose families have limited incomes,"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL059.txt"	"20"	"so we're doing"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL059.txt"	"21"	"all we can to make Jameson available."	"NONE"	"STATIVE"	"NONE"
"masc_letters_114CUL059.txt"	"22"	"That ""we"" includes the Youth Leadership teens."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL059.txt"	"23"	"These 60 or so campers have takenon a fund raiser with a goal of raising $16,000 for camperships."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL059.txt"	"24"	"Two of them told me yesterday"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL059.txt"	"25"	"that as a group they decided"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL059.txt"	"26"	"they had to earn the right to ask others for help by accomplishing something real to help themselves."	"DYNAMIC"	"STATIVE"	"BOTH"
"masc_letters_114CUL059.txt"	"27"	"And that's from kids"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL059.txt"	"28"	"many people see as a problem."	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_letters_114CUL059.txt"	"29"	"Even after the summer sessions come to a close, Jameson campers will take part in year-round programs"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL059.txt"	"30"	"designed to keep that positive contact with peers and role models alive and important."	"NONE"	"DYNAMIC"	"NONE"
"masc_letters_114CUL059.txt"	"31"	"We've scheduled more than 15 follow-up camper weekends"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL059.txt"	"32"	"beginning in September"	"NONE"	"DYNAMIC"	"NONE"
"masc_letters_114CUL059.txt"	"33"	"and going around till next summers camping season."	"NONE"	"DYNAMIC"	"NONE"
"masc_letters_114CUL059.txt"	"34"	"Please, consider renewing your support of these great kids today."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL059.txt"	"35"	""	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL059.txt"	"36"	"Sincerely, Julie Marsh Executive Director"	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL059.txt"	"37"	""	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL059.txt"	"38"	"P.S."	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL059.txt"	"39"	"We know"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL059.txt"	"40"	"our follow-up weekends are going to be better attended than ever this fall and winter."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL059.txt"	"41"	"If you can give a little more to help meet this increased expense"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL059.txt"	"42"	"we would appreciate your support."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL060.txt"	"0"	"June 10, 1997"	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL060.txt"	"1"	"Name"	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL060.txt"	"2"	"Address"	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL060.txt"	"3"	"City, ST Zip"	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL060.txt"	"4"	""	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL060.txt"	"5"	"Dear Mrs. Name,"	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL060.txt"	"6"	""	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL060.txt"	"7"	"Confidence."	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL060.txt"	"8"	"An understanding that, above anything else, success requires genuine effort, a willingness to set challenging goals."	"NONE"	"STATIVE"	"NONE"
"masc_letters_114CUL060.txt"	"9"	"Caring about others."	"NONE"	"DYNAMIC"	"NONE"
"masc_letters_114CUL060.txt"	"10"	"These are the attributes"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL060.txt"	"11"	"we want all children to have."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL060.txt"	"12"	"You help Jameson campers reach for them."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL060.txt"	"13"	"If these special children are to become the adults"	"DYNAMIC"	"STATIVE"	"BOTH"
"masc_letters_114CUL060.txt"	"14"	"we all need them to be,"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL060.txt"	"15"	"we have to lead them in the right direction right now."	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_letters_114CUL060.txt"	"16"	"Jameson points the way"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL060.txt"	"17"	"for children who need that extra hand"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL060.txt"	"18"	"and I hope"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL060.txt"	"19"	"you'll continue your support this year."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL060.txt"	"20"	"You're last gift of $50.00 helped make it possible"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL060.txt"	"21"	"for us to provide guidance, encouragement and fun to nearly 400 Indianapolis area children."	"DYNAMIC"	"NONE"	"NONE"
"masc_letters_114CUL060.txt"	"22"	"And not just during the summer, but throughout the year."	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL060.txt"	"23"	"What has your support of our campers meant to them"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL060.txt"	"24"	"and what have they been able to accomplish"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL060.txt"	"25"	"because you care?"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL060.txt"	"26"	"The best indicator I can give you of the positive effect our year-round contact has is the growth in and deeds of the Youth Leadership teens."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL060.txt"	"27"	"In just the past few years this program has grown from a few kids and a few extra activities to a team of almost 60 young adults"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL060.txt"	"28"	"taking on real projects."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL060.txt"	"29"	"YL teens will make J.C. juniors happen again this year for 7 and 8 year old campers."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL060.txt"	"30"	"A five day camp, J.C. juniors introduces at-risk children to Jameson two years earlier"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL060.txt"	"31"	"than we could previously reach them."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL060.txt"	"32"	"That means"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL060.txt"	"33"	"we now have the opportunity to be a stable, positive and important part of each child's life for an entire decade."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL060.txt"	"34"	"The teens have also decided to raise money to provide camperships for other campers"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL060.txt"	"35"	"because they know"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL060.txt"	"36"	"what Jameson has meant to them."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL060.txt"	"37"	"And their activities aren't isolated to Jameson."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL060.txt"	"38"	"The teens have undertaken a volunteer project to regularly visit with sick children at a local hospital."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL060.txt"	"39"	"Please consider renewing your gift today."	"DYNAMIC"	"STATIVE"	"BOTH"
"masc_letters_114CUL060.txt"	"40"	"The kids need your leadership now more than ever."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL060.txt"	"41"	"If you can increase your last donation,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL060.txt"	"42"	"we would appreciate that show of support for the campers and their efforts to overcome obstacles"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL060.txt"	"43"	"and create successful lives."	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL060.txt"	"44"	"Thank you again for helping point the way."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_114CUL060.txt"	"45"	""	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL060.txt"	"46"	"Sincerely, Julie Marsh, Executive Director"	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL060.txt"	"47"	""	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL060.txt"	"48"	"P.S."	"NONE"	"NONE"	"NONE"
"masc_letters_114CUL060.txt"	"49"	"You make it possible"	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_letters_114CUL060.txt"	"50"	"for us to help special kids with learning disabilities, behavior problems and economic disadvantages to gain the confidence"	"DYNAMIC"	"NONE"	"NONE"
"masc_letters_114CUL060.txt"	"51"	"required to put genuine effort into achieving real goals."	"NONE"	"STATIVE"	"NONE"
"masc_letters_114CUL060.txt"	"52"	"I hope"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_114CUL060.txt"	"53"	"you'll continue -- and if possible increase - your support for these great kids."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_115CVL035.txt"	"0"	"July30,1999"	"NONE"	"NONE"	"NONE"
"masc_letters_115CVL035.txt"	"1"	"Name"	"NONE"	"NONE"	"NONE"
"masc_letters_115CVL035.txt"	"2"	"Address"	"NONE"	"NONE"	"NONE"
"masc_letters_115CVL035.txt"	"3"	"City, ST Zip"	"NONE"	"NONE"	"NONE"
"masc_letters_115CVL035.txt"	"4"	""	"NONE"	"NONE"	"NONE"
"masc_letters_115CVL035.txt"	"5"	"Dear Mr. Ratcliff:"	"NONE"	"NONE"	"NONE"
"masc_letters_115CVL035.txt"	"6"	""	"NONE"	"NONE"	"NONE"
"masc_letters_115CVL035.txt"	"7"	"CCI is a federation of 13 neighborhood-based multi-service centers"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_115CVL035.txt"	"8"	"whose mission is to identify and meet the human service needs of residents throughout Marion County in the most effective, efficient and comprehensive way possible."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_115CVL035.txt"	"9"	"In 1998, we served a total of 31,484 low-income individuals through job training and placement assistance, youth and senior programming, family counseling, emergency assistance, and much more."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_115CVL035.txt"	"10"	"As you can see from the enclosed map, your Target store is located in the heart of four of our service areas."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_115CVL035.txt"	"11"	"The centers that serve these areas, Mary Rigg Neighborhood Center, Hawthorne Community Center, Southwest Multi-Service Center, and Christamore House, have teamed up to run an exciting job readiness program for 14 and 15 year old area residents"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_115CVL035.txt"	"12"	"called the Summer Enrichment Program."	"NONE"	"DYNAMIC"	"NONE"
"masc_letters_115CVL035.txt"	"13"	"Between June 21 and August 31, 45 youth will spend 20 hours a week"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_115CVL035.txt"	"14"	"developing life management and work ethic skills,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_115CVL035.txt"	"15"	"learning the computer,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_115CVL035.txt"	"16"	"visiting area colleges,"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_115CVL035.txt"	"17"	"and interacting with guest speakers."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_115CVL035.txt"	"18"	"The end result will be kids"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_115CVL035.txt"	"19"	"who have a better understanding of and vision for their own future,"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_115CVL035.txt"	"20"	"be it college or a career."	"STATIVE"	"NONE"	"NONE"
"masc_letters_115CVL035.txt"	"21"	"The Summer Enrichment Program will conclude with a celebration"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_115CVL035.txt"	"22"	"that includes family and friends."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_115CVL035.txt"	"23"	"We would like to offer our youth a small reward for their participation by presenting them with gift certificates from Target."	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_115CVL035.txt"	"24"	"Therefore, we are asking you to donate 45, $10 gift certificates"	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_115CVL035.txt"	"25"	"that can be used toward the purchase of school supplies or clothing, in the total amount of $450."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_115CVL035.txt"	"26"	"In return, we will recognize Target as a sponsor during our event and in the event program."	"DYNAMIC"	"DYNAMIC"	"DYNAMIC"
"masc_letters_115CVL035.txt"	"27"	"Target is well known for it's support of the community,"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_115CVL035.txt"	"28"	"and we believe"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_115CVL035.txt"	"29"	"that the Summer Enrichment Program represents your interests and concerns quite well."	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_letters_115CVL035.txt"	"30"	"I will be happy to supply any additional information"	"STATIVE"	"STATIVE"	"STATIVE"
"masc_letters_115CVL035.txt"	"31"	"you may need and thank you for your consideration of our request."	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_letters_115CVL035.txt"	"32"	"We look forward to hearing from you."	"STATIVE"	"DYNAMIC"	"BOTH"
"masc_letters_115CVL035.txt"	"33"	"Sincerely, Valery De Long Director of Development"	"NONE"	"NONE"	"NONE"
"masc_letters_115CVL036.txt"	"0"	"MMM F_NAME L_NAME TITLE COMPANY ADDRESS CITY,ST ZIP"	"NONE"	"NONE"	"NONE"
"masc_letters_115CVL036.txt"	"1"	"March 4, 1999"	"NONE"	"NONE"	"NONE"
"masc_letters_115CVL036.txt"	"2"	""	"NONE"	"NONE"	"NONE"
"masc_letters_115CVL036.txt"	"3"	"Dear LTR_NAME:"	"NONE"	"NONE"	"NONE"
"masc_letters_115CVL036.txt"	"4"	""	"NONE"	"NONE"	"NONE"
